            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2449106.500000000, A.D. 1993-Apr-29 00:00:00.0000,  5.076080438480595E+07, -2.956775225601617E+07, -7.075127679596772E+06,  1.496746159988209E+01,  4.432905451647595E+01,  2.246812400189700E+00,
2449107.500000000, A.D. 1993-Apr-30 00:00:00.0000,  5.192987704033539E+07, -2.566915606118736E+07, -6.864008307142591E+06,  1.206271987816124E+01,  4.589059584162954E+01,  2.641025276673776E+00,
2449108.500000000, A.D. 1993-May-01 00:00:00.0000,  5.283976205580695E+07, -2.164260371349990E+07, -6.618643097586059E+06,  8.967753857202640E+00,  4.728725812151065E+01,  3.039233699512454E+00,
2449109.500000000, A.D. 1993-May-02 00:00:00.0000,  5.347405589631354E+07, -1.750334286186133E+07, -6.338771612289297E+06,  5.683669076641901E+00,  4.849547922106004E+01,  3.439411582611442E+00,
2449110.500000000, A.D. 1993-May-03 00:00:00.0000,  5.381655429285128E+07, -1.326875131788532E+07, -6.024325701023785E+06,  2.214071040525545E+00,  4.948951875471060E+01,  3.839125412970986E+00,
2449111.500000000, A.D. 1993-May-04 00:00:00.0000,  5.385149495063931E+07, -8.958521984680129E+06, -5.675466888570397E+06, -1.434302693040548E+00,  5.024155245799974E+01,  4.235483931480140E+00,
2449112.500000000, A.D. 1993-May-05 00:00:00.0000,  5.356385832620521E+07, -4.594834275639622E+06, -5.292627988679159E+06, -5.250872064064795E+00,  5.072189683993255E+01,  4.625091261751212E+00,
2449113.500000000, A.D. 1993-May-06 00:00:00.0000,  5.293973265320656E+07, -2.024990619624965E+05, -4.876558454029590E+06, -9.220441391708208E+00,  5.089940437551505E+01,  5.004008215564220E+00,
2449114.500000000, A.D. 1993-May-07 00:00:00.0000,  5.196674745624956E+07,  4.190939459979759E+06, -4.428372494727536E+06, -1.332239352892874E+01,  5.074207293267602E+01,  5.367728092949349E+00,
2449115.500000000, A.D. 1993-May-08 00:00:00.0000,  5.063457643454052E+07,  8.555165378692279E+06, -3.949598380211609E+06, -1.752989976228569E+01,  5.021791257049576E+01,  5.711174950228049E+00,
2449116.500000000, A.D. 1993-May-09 00:00:00.0000,  4.893550546989953E+07,  1.285714002928051E+07, -3.442226584734571E+06, -2.180921619194725E+01,  4.929610572288131E+01,  6.028733771385390E+00,
2449117.500000000, A.D. 1993-May-10 00:00:00.0000,  4.686505436097767E+07,  1.706126465311735E+07, -2.908753578030073E+06, -2.611916150783221E+01,  4.794848014131026E+01,  6.314322838795665E+00,
2449118.500000000, A.D. 1993-May-11 00:00:00.0000,  4.442263168399185E+07,  2.112968362274424E+07, -2.352217175490587E+06, -3.041089354408306E+01,  4.615128505144423E+01,  6.561518299654866E+00,
2449119.500000000, A.D. 1993-May-12 00:00:00.0000,  4.161219131191687E+07,  2.502275252811744E+07, -1.776218574452894E+06, -3.462811697070121E+01,  4.388721823245060E+01,  6.763738807810814E+00,
2449120.500000000, A.D. 1993-May-13 00:00:00.0000,  3.844284755765061E+07,  2.869968858524020E+07, -1.184925699656371E+06, -3.870785425984558E+01,  4.114759626690507E+01,  6.914493570221248E+00,
2449121.500000000, A.D. 1993-May-14 00:00:00.0000,  3.492939532308670E+07,  3.211940882705032E+07, -5.830524896115679E+05, -4.258188816488535E+01,  3.793449740996920E+01,  7.007689803696916E+00,
2449122.500000000, A.D. 1993-May-15 00:00:00.0000,  3.109267440004930E+07,  3.524154415974869E+07,  2.419048931107111E+04, -4.617892952734243E+01,  3.426264714903999E+01,  7.037985761353305E+00,
2449123.500000000, A.D. 1993-May-16 00:00:00.0000,  2.695971594267787E+07,  3.802759556408895E+07,  6.311770367073528E+05, -4.942747757185975E+01,  3.016077638010060E+01,  7.001164253911952E+00,
